id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3781,HARBORSIDE-Walk to subway,4804,Frank,,East Boston,42.36524120736776,-71.02936148859783,Entire home/apt,125,30,14,2018-07-02,0.34,1,89
5506,**$99 Special **   Private! Minutes to center!,8229,Terry,,Roxbury,42.32980850423623,-71.09559469348262,Entire home/apt,145,3,80,2018-11-14,0.68,6,355
6695,$125 Special!! Home Away! Condo,8229,Terry,,Roxbury,42.329940605699676,-71.093505106791,Entire home/apt,169,3,83,2018-11-12,0.73,6,337
6976,Mexican Folk Art Haven in Boston Residential Area,16701,Phil,,Roslindale,42.2924378866568,-71.13576525374667,Private room,65,3,75,2018-10-23,0.66,1,105
8789,Curved Glass Studio/1bd facing Park,26988,Anne,,Downtown,42.35918691518732,-71.06265110707376,Entire home/apt,99,30,21,2018-10-26,0.40,13,66
8792,Large 1 Bed facing State House,26988,Anne,,Downtown,42.35849698264322,-71.06201144020237,Entire home/apt,154,30,24,2018-08-15,0.22,13,362
9765,[1294] Grand Studio - South End,25188,Seamless,,South End,42.34259444459376,-71.07942070179357,Entire home/apt,229,2,9,2015-10-24,0.10,66,364
9824,[1273] Fab Studio- close to Newbury,25188,Seamless,,Back Bay,42.34949627476548,-71.08595384961086,Entire home/apt,209,2,23,2018-10-25,0.25,66,355
9827,[1168-1C] Luxury 1 BR High-Rise in Beacon Hill,25188,Seamless,,Downtown,42.352148584714804,-71.06330132541606,Entire home/apt,389,3,8,2014-06-02,0.08,66,365
9855,[1330-1D] Lux 1BR  w/ Den - Fenway,25188,Seamless,,Fenway,42.34337078514998,-71.09870840549256,Entire home/apt,259,4,3,2010-11-04,0.03,66,89
9857,"[1280] Well-Appointed,  2 BR Suite in Back Bay",25188,Seamless,,Back Bay,42.35428957525216,-71.0727722486024,Entire home/apt,342,2,25,2018-10-19,0.29,66,358
9858,[1356-2] 2BR Exec Penthouse Suite,25188,Seamless,,Back Bay,42.344471434571375,-71.08178606219539,Entire home/apt,489,2,1,2015-06-09,0.02,66,364
9859,[1274] 1BR Half Block from Newbury,25188,Seamless,,Back Bay,42.35025967200265,-71.08471827768018,Entire home/apt,179,2,2,2013-07-05,0.02,66,127
9860,[1277] 1BR on Beacon St - Back Bay,25188,Seamless,,Back Bay,42.35411529429635,-71.07441444576361,Entire home/apt,259,2,22,2016-04-10,0.21,66,354
9870,[1293-1] - 1 Bedroom in South End,25188,Seamless,,South End,42.34422661526431,-71.07787818266341,Entire home/apt,279,2,8,2018-10-14,0.10,66,358
10758,Budget Single - share bath,38440,The Farrington Inn,,Allston,42.35344916645469,-71.13179683452269,Private room,115,1,2,2015-10-03,0.04,4,0
10807,Budget Double - share bath ,38440,The Farrington Inn,,Allston,42.35412285944836,-71.1304857316918,Private room,80,1,1,2014-10-13,0.02,4,77
10809,Private Room with 2 Beds share Bath,38440,The Farrington Inn,,Allston,42.35478799360237,-71.13208846148751,Private room,100,1,14,2016-08-15,0.25,4,0
10810,Two Bedroom Apartment,38440,The Farrington Inn,,Allston,42.35335918308216,-71.13034354292151,Entire home/apt,250,4,0,,,4,0
10811,Back Bay Studio on Marlborough St-,38997,Michelle,,Back Bay,42.34972969320107,-71.0879236417328,Entire home/apt,179,1,7,2018-09-30,0.20,8,360
10813,JUST RENOVATED-Back Bay Apt Studio-,38997,Michelle,,Back Bay,42.34961258120306,-71.08903821762654,Entire home/apt,179,3,1,2016-05-23,0.03,8,284
10986,Waterfront Furnished Apt,38997,Michelle,,North End,42.36351987255669,-71.05075391788681,Entire home/apt,115,5,2,2016-05-23,0.07,8,359
12356,"Renovated, State House View",26988,Anne,,Beacon Hill,42.35898848993431,-71.06324696239577,Entire home/apt,145,14,9,2016-08-13,0.19,13,183
12441,"[1300] 3BR, Multi-Level, Penthouse in Back Bay",25188,Seamless,,Back Bay,42.353841594317565,-71.07268038023031,Entire home/apt,414,2,42,2018-09-13,0.41,66,156
13589,"[1426-1] Newly Renovated 3 BR, Bi-Level-Back Bay",25188,Seamless,,Back Bay,42.35526319928581,-71.07279310137645,Entire home/apt,389,3,62,2018-10-26,0.59,66,247
13592,"[1279] 2 BR/1.5 BA, Bi-Level Suite",25188,Seamless,,Back Bay,42.35376288379316,-71.07423910713261,Entire home/apt,359,2,21,2017-09-28,0.21,66,345
18711,The Dorset | 3BR 1BA | 1st Floor,71783,Lance,,Dorchester,42.323285711989264,-71.06210286717582,Entire home/apt,126,2,42,2018-09-07,0.40,24,63
21337,[1250-2NE] 2BR Lux Back Bay Rental,25188,Seamless,,Back Bay,42.34642477551046,-71.07827018647993,Entire home/apt,359,4,12,2016-11-08,0.12,66,360
21435,[1365] 1BR Across From Pru Center,25188,Seamless,,Back Bay,42.34916042859001,-71.08158746448977,Entire home/apt,199,30,0,,,66,179
21891,[1168-2NH]Lux 2BR - Downtown Boston,25188,Seamless,,Downtown,42.352179362768965,-71.06316023638313,Entire home/apt,349,3,21,2015-06-18,0.23,66,349
22208,[1358] Small Studio in South End,25188,Seamless,,South End,42.34320988189416,-71.07776036316244,Entire home/apt,225,3,4,2015-07-29,0.04,66,364
22354,COPLEY SQ...19TH C.TWNHSE SUNNY RM,85770,Robert,,South End,42.34495654198742,-71.07485746185634,Private room,148,2,291,2018-11-04,3.28,5,88
23370,[1250-1NE]Elegant 1BR in Back Bay,25188,Seamless,,Back Bay,42.34609116036233,-71.078577968358,Entire home/apt,289,4,5,2013-04-25,0.05,66,365
23668,[1247-1N]Furnished 1BR At The Vesta,25188,Seamless,,West End,42.36386502353799,-71.06895043843967,Entire home/apt,249,4,0,,,66,364
24240,The Golden Slipper,97821,Gretchen,,North End,42.36366047776044,-71.05023194381583,Entire home/apt,285,2,82,2018-10-25,0.83,1,182
25142,[1246]Beautiful 2BRs - Fenway Area,25188,Seamless,,Fenway,42.3448650479359,-71.10259974303017,Entire home/apt,399,3,9,2015-10-28,0.09,66,89
25418,[1535-1C] Luxury 1BR - West End High Rise,25188,Seamless,,West End,42.3649449797097,-71.06766819894484,Entire home/apt,279,3,4,2015-11-20,0.04,66,364
27141,[1293] Lovely 1 BR in South End,25188,Seamless,,South End,42.34258590158319,-71.07969075832185,Entire home/apt,279,2,4,2013-06-02,0.04,66,358
27546,L'Auberge Espagnole  /room H,119019,Hermina,,Dorchester,42.29834949192866,-71.05910373438712,Private room,55,1,234,2018-09-01,2.26,10,324
27611,One Bedroom Studio Garden Apartment,119381,Gordon And Alexandra,,Jamaica Plain,42.315565116572934,-71.11482700886869,Entire home/apt,185,3,15,2018-09-04,0.27,1,359
28150,[1277/1] 1BR on Beacon St- Back Bay,25188,Seamless,,Back Bay,42.35397478093875,-71.07261173686383,Entire home/apt,184,2,21,2016-06-24,0.24,66,350
29155,[1426-2]NEW 3 BR-Bi-Level  Back Bay,25188,Seamless,,Back Bay,42.354327797179906,-71.073521139528,Entire home/apt,451,3,33,2017-05-29,0.42,66,357
29765,"Luxury suite, Moroccan furnishings",128280,Elizabeth,,Charlestown,42.37833821738547,-71.06662682158364,Entire home/apt,221,2,93,2018-10-21,0.90,3,243
30311,[1543-1D]1BR with Den in Prime Beacon Hill Locale,25188,Seamless,,Beacon Hill,42.36115825039167,-71.06518711164692,Entire home/apt,161,30,0,,,66,364
31796,Big room with two bed/Room A,119019,Hermina,,Dorchester,42.299773412938755,-71.0604758082839,Private room,43,1,409,2018-11-04,3.98,10,351
36885,A Cozy Corner of Boston,159160,Deborah,,Fenway,42.3463347597641,-71.08832312205183,Entire home/apt,165,4,150,2018-10-17,1.48,1,0
38578,[1218-1C]1BR - The Towers at Longfellow Place,25188,Seamless,,West End,42.36408963095722,-71.06565400720207,Entire home/apt,249,30,2,2016-06-19,0.05,66,364
38579,[1218-2NH]2BR Apartment in Boston,25188,Seamless,,Downtown,42.36417484490023,-71.06320412284416,Entire home/apt,349,30,6,2017-05-28,0.08,66,89
39116,Private Room/Perfect Location!,167745,Angela,,Fenway,42.34238757407687,-71.09725113569735,Private room,99,90,71,2018-08-09,0.70,1,364
40601,Private room & bath - Jamaica Plain,174986,Robert,,Jamaica Plain,42.31509938985096,-71.11107897137123,Private room,95,6,71,2018-08-11,0.71,1,287
44205,Elegance at Salem Street Court,128280,Elizabeth,,Charlestown,42.376551110585275,-71.06676905680453,Entire home/apt,184,2,81,2018-10-12,0.81,3,247
45987,Gorgeous Garden Studio Charlestown,205107,Atef,,Charlestown,42.3740433333595,-71.0611766737255,Entire home/apt,100,3,109,2018-11-12,1.09,1,355
47521,Beautiful Victorian House /C,119019,Hermina,,Dorchester,42.297719717380254,-71.0592404613887,Private room,50,1,323,2018-11-10,3.24,10,358
47722,[1356-1] Lovely 1BR Suites-1/2 Block to Pru Center,25188,Seamless,,Back Bay,42.345991317260754,-71.07985901244271,Private room,479,2,0,,,66,364
47725,[1356-S] Half-Block to Pru Center,25188,Seamless,,Back Bay,42.34594763852984,-71.08194281965525,Entire home/apt,279,2,0,,,66,88
50032,Amazing Design & Detail Throughout!,228845,Jeremy,,Jamaica Plain,42.31591115539129,-71.11275691200883,Entire home/apt,700,3,18,2017-12-09,0.21,2,312
54215,[1246-2C]Lux 2BR - Fenway Area,25188,Seamless,,Fenway,42.343452988176544,-71.10166759098244,Entire home/apt,289,3,5,2015-06-26,0.06,66,89
54487,[1246-1C]Beautiful 1BRs - Fenway Area,25188,Seamless,,Fenway,42.343471201034205,-71.10038331384595,Entire home/apt,219,4,1,2010-10-16,0.01,66,89
54944,Renovated Beacon Hill Studio [1414],25188,Seamless,,Beacon Hill,42.35682271391546,-71.07024444961496,Entire home/apt,185,2,7,2015-11-08,0.11,66,357
56927,[1250-1C/1] Lux 1 BR in Back Bay Near Pru Center,25188,Seamless,,Back Bay,42.34648977513371,-71.07975896686729,Entire home/apt,289,4,5,2012-11-30,0.05,66,364
56937,[1250-C]Beautiful 2BRs in Back Bay,25188,Seamless,,Back Bay,42.34654267232068,-71.07853071772206,Entire home/apt,399,3,10,2015-10-02,0.12,66,89
57156,3 Room Cottage in Boston,271947,Bill,,Dorchester,42.31004204312099,-71.04941830401073,Entire home/apt,105,5,42,2018-09-03,0.45,1,177
60029,Room in geographical heart of Hub,255183,Michelle,,Roxbury,42.325841851882,-71.08926850105509,Private room,80,2,130,2018-10-13,1.36,5,28
60356,Bookcase 1bd facing Boston Common,26988,Anne,,Downtown,42.35711748262145,-71.06179965761459,Entire home/apt,175,30,18,2018-11-05,0.29,13,73
66288,Architects Live-in Studio in Boston,324630,Sean,,Mission Hill,42.33215157576381,-71.10674178342134,Entire home/apt,79,1,607,2018-10-21,6.36,3,64
67774,Corner 1 bed facing Golden Dome,26988,Anne,,Beacon Hill,42.35866925366806,-71.06331526509506,Entire home/apt,110,30,41,2018-09-08,0.56,13,137
67946,[1330-1C] Lux High Rise in Fenway,25188,Seamless,,Fenway,42.34500940952589,-71.09872441400223,Private room,249,4,1,2011-09-30,0.01,66,89
68902,"[1279/1] 2 BR 1.5BA, Bi-Level Suite",25188,Seamless,,Back Bay,42.35454321454043,-71.07345475876546,Entire home/apt,359,2,9,2017-12-15,0.12,66,345
69369,Room in Boston off the beaten path,255183,Michelle,,Roxbury,42.326142212195286,-71.0884044797577,Private room,85,2,104,2018-10-14,1.14,5,204
77681,Waterfall Room: Bunker Hill B&B,416912,Christiane,,Charlestown,42.37853324504035,-71.06176887037248,Private room,140,2,37,2018-10-22,0.42,1,361
77691,Beautiful Victorian House /Room B,119019,Hermina,,Dorchester,42.29770901,-71.05979096181578,Private room,65,1,276,2018-10-02,2.94,10,354
78002,[1272-1] Lux 1BR at The Devonshire,25188,Seamless,,Downtown,42.35791116298648,-71.05675193885159,Entire home/apt,185,30,2,2014-09-11,0.02,66,364
91588,Sunny Private Bedroom. 7 minute walk to Redline T.,494453,Dave,,Dorchester,42.31357973181839,-71.04696815124996,Private room,68,1,129,2018-11-09,1.41,2,320
95453,Royal Street Studio: Allston,508268,Richard,,Allston,42.35937207684766,-71.13155989406006,Entire home/apt,175,5,32,2018-11-03,0.35,1,365
115936,"Sunny, Spacious and Affordable",228845,Jeremy,,Jamaica Plain,42.3155761411289,-71.1130574529959,Entire home/apt,550,3,13,2018-07-20,0.16,2,170
118905,Lotus (Luxury apartment),434539,Brahma,,East Boston,42.37932676415325,-71.03376093729794,Entire home/apt,325,7,23,2018-03-29,0.26,2,320
130552,[1684-2]2BRs-Near Longwood Med Area,25188,Seamless,,Mission Hill,42.33467769835338,-71.10251313770223,Entire home/apt,269,30,2,2013-10-26,0.03,66,364
143842,Beautiful Apt in Heart of Boston,697401,Nick,,Brighton,42.34466193734135,-71.15876763776456,Private room,180,1,20,2012-07-28,0.23,3,0
160572,Single Family Home,766862,Nicole,,South Boston,42.33324331178137,-71.04199974359747,Entire home/apt,495,4,8,2018-09-07,0.10,1,22
163941,$129* SPECIAL* 2 bed ApT! Location!,8229,Terry,,Roxbury,42.32964653698351,-71.09502741816267,Entire home/apt,225,3,203,2018-11-02,2.30,6,252
169430,Stylish + Comfortable Urban Victorian,807320,Kate,,Roxbury,42.321581648142576,-71.09047217750756,Entire home/apt,200,2,132,2018-10-28,1.50,1,47
169938,Gorgeous Boston Loft Style Condo!,809859,Lisa,,Jamaica Plain,42.313791962580474,-71.10338741157318,Entire home/apt,174,3,0,,,1,161
170715,Classic Back Bay Marlborough |1BR 1BA #3,814298,Brent,,Back Bay,42.35178287367133,-71.08456949050125,Entire home/apt,200,2,48,2018-10-24,0.56,87,0
177129,Comfort in Historic Melville Park 1,847253,Susan,,Dorchester,42.29342799337781,-71.06773095505628,Private room,59,2,171,2018-09-28,1.94,2,324
179244,Room in Beautiful Townhouse /G,119019,Hermina,,Dorchester,42.29780454877129,-71.05892760838888,Private room,75,1,92,2018-08-18,1.05,10,314
179245,Room in Beautiful Townhouse /F,119019,Hermina,,Dorchester,42.29915433110693,-71.05878564109082,Private room,65,1,43,2018-08-29,0.49,10,314
182049,Herbivorian House SkyRama ,434539,Brahma,,East Boston,42.37979971680247,-71.0332513579009,Entire home/apt,300,5,37,2017-10-31,0.42,2,272
182613,Entire 2 BR! Clean condo 3 beds Charlestown Boston,875739,Max,,Charlestown,42.377387032265055,-71.06043519614649,Entire home/apt,169,6,103,2018-10-27,1.16,1,32
190170,In-Law Suite w/Room to Spare :-),841314,Fanny & Candice,,Dorchester,42.31039471069863,-71.06907432515601,Entire home/apt,55,7,61,2018-11-01,0.69,1,329
195515,[1684-ST] Lux 1BR-Longwood Med Area,25188,Seamless,,Mission Hill,42.33258806838985,-71.10068445938674,Entire home/apt,199,30,1,2012-05-25,0.01,66,89
195588,[1630]Beautiful Studio in Boston,25188,Seamless,,South End,42.34063529003793,-71.07543254008064,Entire home/apt,142,30,0,,,66,179
196806,"Comfy couch, Centrally located",958639,Larry,,Fenway,42.344523732167985,-71.08683719659065,Shared room,79,3,72,2018-11-11,0.82,1,336
197146,[1689] Brand New 2BR off Newbury Street,25188,Seamless,,Back Bay,42.34794627306118,-71.08488222123127,Entire home/apt,356,2,22,2016-11-20,0.27,66,350
197727,Wonderful  Boston neighborhood Jamaica Plain,964356,Jill,,Jamaica Plain,42.3131970326139,-71.1183236209181,Private room,85,2,37,2018-11-10,0.42,1,141
197972,Perfect Location--Super Studio!,965697,Chris & Kristina,,Jamaica Plain,42.317321347129315,-71.1083382470032,Entire home/apt,90,2,351,2018-11-03,4.07,2,340
200265,Comfort in Historic Melville Park 2,847253,Susan,,Dorchester,42.29362567996863,-71.06652076227765,Private room,69,2,177,2018-11-03,2.04,2,287
205894,Beautiful Victorian House/Room D,119019,Hermina,,Dorchester,42.298490908055584,-71.05880244016217,Private room,55,1,197,2018-10-26,2.24,10,306
210097,Treetop Haven in the City,1035747,Maria Elena,,Jamaica Plain,42.318635400684855,-71.1064062759693,Entire home/apt,100,3,160,2018-11-04,1.83,1,281
211921,Boston Loft: 7 Skylights!,1092168,Meg,,Roslindale,42.281428775551895,-71.12576419618557,Entire home/apt,300,45,68,2015-06-15,0.79,1,365
217498,"Private bedroom, bath and lounge.",1123263,Deepti & Michael,,Brighton,42.352572976732944,-71.15056520109587,Private room,99,3,161,2018-10-06,1.88,1,261
218259,[1168-1NE]Beautiful 1BRs - Washington Street,25188,Seamless,,Downtown,42.352103068868786,-71.06318368946836,Entire home/apt,269,3,5,2015-07-25,0.06,66,359
220676,Private room off the Freedom Trail.,1144302,Howard,,North End,42.36539015346572,-71.05438197261003,Private room,95,2,211,2018-11-05,2.43,1,90
225224,4th floor office room,85770,Robert,,South End,42.34642847317033,-71.07502990080344,Private room,105,1,293,2018-10-15,3.39,5,89
225834,Skyline View to Boston,1176995,Duane,,Roslindale,42.28052812623618,-71.13084254103526,Private room,65,1,53,2018-06-25,0.61,2,358
225979,Cozy Room & Fresh Roasted Coffee,1176995,Duane,,Roslindale,42.2814520694321,-71.12925004404066,Private room,55,2,96,2018-08-17,1.10,2,358
228883,[1330-2CD] Deluxe 2 Bedroom in The Fenway,25188,Seamless,,Fenway,42.34362397838654,-71.09792813561556,Entire home/apt,569,3,4,2013-08-06,0.06,66,89
234756,[1035-NE] Elegant 2BRs in Boston's Seaport Area,25188,Seamless,,South Boston Waterfront,42.34855365261052,-71.03753976636953,Entire home/apt,389,30,1,2016-09-27,0.04,66,364
250345,[1344] 1 BR Penthouse w/ Roof Deck,25188,Seamless,,Beacon Hill,42.356484327897945,-71.06945208453679,Entire home/apt,285,2,24,2017-01-29,0.29,66,245
257588,BOSTON LUXURY FOR LESS!!! NEAR BCEC,1355344,Meri,,South Boston,42.33066372457114,-71.03984208025666,Entire home/apt,200,1,267,2018-11-11,3.46,1,219
276450,19th Century Luxury | South End | 1BR 1BA #3,1444340,Will,,Roxbury,42.33814027315353,-71.08000805615907,Entire home/apt,167,2,84,2018-10-31,1.06,37,151
295285,"Single Bedroom, Quiet Neighborhood",1271326,Tom,,West Roxbury,42.28719370532695,-71.1681597440516,Private room,80,1,25,2018-08-16,0.37,1,216
307571,Beacon Hill Floorthrough Brownstone,26988,Anne,,Beacon Hill,42.3588141376562,-71.06547230731253,Entire home/apt,150,30,17,2018-07-30,0.62,13,321
311240,"Upscale Back Bay Studio, River Views",1600541,Marina,,Back Bay,42.35262416707966,-71.08051383620193,Entire home/apt,165,2,171,2018-11-07,2.08,1,175
315982,Beautiful Two BR & Two Bathroom Townhouse,119019,Hermina,,Dorchester,42.299289844425694,-71.05996995396156,Entire home/apt,196,1,103,2018-08-26,1.26,10,314
318050,So End Rm by Prudential & Back Bay,1632478,Thiago & Niles,,South End,42.33979629318694,-71.07853429802778,Private room,99,2,266,2018-10-28,3.24,1,119
322593,Garden Studio in South End Townhouse,1651480,Edward,,South End,42.34348781143775,-71.07680165158366,Entire home/apt,197,3,354,2018-11-12,5.15,5,26
332225,"Beautiful house w/ Hot Tub, Parking & Yard!",1693497,Ken,,Jamaica Plain,42.29128816246878,-71.11396006312367,Entire home/apt,149,2,46,2017-08-20,0.62,1,0
336946,"Sweet, Solar, Garden Apartment",1713739,Andrée,,Jamaica Plain,42.28825811306717,-71.11306691796358,Entire home/apt,145,3,184,2018-10-23,3.31,1,123
349347,Experience Past|Enjoy Present|South End Studio #2,1444340,Will,,Roxbury,42.33823990254319,-71.08171734317412,Entire home/apt,167,2,87,2018-10-22,1.10,37,40
349409,Family Home in Great Area,1770277,Genevieve,,Jamaica Plain,42.324425810711006,-71.10651505467933,Entire home/apt,250,5,5,2015-08-24,0.07,1,0
369880,North End Boston Studio Condo,1683708,Carlos And Cheryl,,North End,42.366090141169195,-71.0525546517861,Entire home/apt,155,5,34,2018-09-16,0.67,2,2
369940,North End 2 Bedroom Boston Condo-near FreedomTrail,1683708,Carlos And Cheryl,,North End,42.36518961163914,-71.05536089324785,Entire home/apt,199,5,28,2018-09-10,0.42,2,139
377474,Beautiful Victorian House,119019,Hermina,,Dorchester,42.29838951876524,-71.05931164774684,Entire home/apt,495,1,22,2018-09-24,0.29,10,313
381187,Urban home in best JP location w AC,1912147,Pamela,,Jamaica Plain,42.31417398640222,-71.11541470426444,Entire home/apt,375,3,12,2015-10-04,0.15,1,0
400067,Private Room in Spacious Apartment1,1997048,ToRena,,Dorchester,42.30088320910919,-71.08189710640713,Private room,61,3,21,2017-04-18,0.32,5,362
403587,Beautiful 2 bedroom apt sleeps 7,887148,Dawn,,Charlestown,42.382908823365945,-71.06955641881245,Entire home/apt,395,2,2,2014-03-27,0.03,6,320
414419,Back Bay! Best Location in Boston!,2027295,Ravi,,Back Bay,42.3538695963596,-71.07972258052565,Entire home/apt,75,2,498,2018-11-02,6.23,1,256
441014,Beacon Hill Marathon Finish Line walking distance!,2114859,Sophia,,Beacon Hill,42.36014654713372,-71.06858797476997,Entire home/apt,195,5,13,2018-08-29,0.24,1,57
442735,Top of the South End Brownstone,1592221,Sarah,,South End,42.34362090082919,-71.067992576338,Entire home/apt,250,2,57,2018-10-22,0.72,1,116
447826,"Sweet Little House in JP, Boston",2053557,Hilary,,Jamaica Plain,42.31713375085383,-71.10965966211438,Private room,71,3,277,2018-11-04,3.55,1,239
472070,Penthouse|Beautiful Terrace|Marlborough| 2 BR 1BA,814298,Brent,,Back Bay,42.35147091712026,-71.08320443523486,Entire home/apt,150,2,59,2018-10-29,1.83,87,0
475254,Spectacular Boston Townhouse in Heart of Boston,2355815,Francine,,Bay Village,42.3484557168945,-71.06810028933633,Entire home/apt,500,5,11,2018-10-03,0.42,1,166
475988,"Lovely private, 20 mins to dwntwn, near parks +T!",2359572,Kelly,,Jamaica Plain,42.30439627966345,-71.11442053542154,Entire home/apt,207,1,15,2018-10-28,1.17,1,0
496022,"Private Floor, Private Bath, City Location",1956464,Maria,,Jamaica Plain,42.30920004254448,-71.11836465855009,Private room,200,2,16,2016-06-26,0.25,1,0
497810,"LOCATION, LOCATION, LOCATION, 3BDR DWNTWN",2329611,Jon,,Downtown,42.354392975346144,-71.06009357094518,Entire home/apt,299,1,286,2018-11-05,5.38,1,33
511992,RiverView Luxury Apt Top Amenities,723220,Helena,,Downtown,42.355636261028316,-71.05826822156493,Entire home/apt,450,30,0,,,1,358
519272,"Cozy Room + Private Bath, JP Boston",2444900,David,,Jamaica Plain,42.305107628365654,-71.10643297141229,Private room,62,3,9,2016-05-31,0.16,1,0
526970,BACK BAY/COPLEY FIRST FLOOR ROOM,85770,Robert,,South End,42.34522988307238,-71.07282284007427,Private room,148,2,160,2018-10-28,2.05,5,89
530983,The Grand View | 5BR 2BA | Victorian Home,71783,Lance,,Dorchester,42.31418505456127,-71.06000714910215,Entire home/apt,175,2,58,2018-10-23,0.79,24,7
533114,The Sawyer | 2BR 2.5BA | 1st Floor,71783,Lance,,Dorchester,42.31167121627835,-71.06168214898854,Entire home/apt,168,2,41,2018-10-18,0.54,24,58
533152,The Penthouse | 2BR 1BA | 4th Floor,71783,Lance,,Dorchester,42.321889409331035,-71.0618292667287,Entire home/apt,125,2,48,2018-10-05,0.86,24,66
536865,COZY 2 BEDROOM IN GREATER BOSTON,2618808,Curtis,,Dorchester,42.310863883215255,-71.06815043883488,Entire home/apt,115,2,274,2018-11-02,3.55,2,345
543078,[1716-2] Nicely Renovated 2BR in Back Bay,25188,Seamless,,Back Bay,42.345262249888926,-71.08078929797506,Entire home/apt,379,3,7,2018-10-24,0.18,66,363
543188,[1480-2] 2 BR-City view at Longwood,25188,Seamless,,Mission Hill,42.33354180432224,-71.10146830649997,Entire home/apt,349,3,0,,,66,356
545247,[1272-2CMP] Lux 2 BR at The Devonshire,25188,Seamless,,Downtown,42.359247523983136,-71.0566841698019,Entire home/apt,329,30,0,,,66,89
554720,Boston Charm - Condo,2727109,Tom,,Jamaica Plain,42.3185688067565,-71.11415408323548,Entire home/apt,240,3,169,2018-10-21,2.26,1,142
561769,The Sky View | 3BR 1BA | 3rd Floor,71783,Lance,,Dorchester,42.3132399388275,-71.06241647334659,Entire home/apt,142,2,40,2018-10-28,0.53,24,3
568234,City's Hippest Location/Two Bedrooms/Parking,2796082,Margaret,,Jamaica Plain,42.30334665895726,-71.1049737158891,Private room,110,1,229,2018-11-04,2.97,2,330
570493,"2 Bedrms, 2 Priv Bath&Priv Entrance",914630,Bill,,Dorchester,42.28846783361416,-71.05477404713753,Private room,110,3,89,2018-10-20,1.40,1,82
579605,The Mayhew | 2BR 1BA | 3rd Floor,71783,Lance,,Dorchester,42.32280313962162,-71.06184460563564,Entire home/apt,125,2,38,2018-09-07,0.50,24,51
583255,"Boston Beauty, Walk to C and B line",306407,Valery,,Brighton,42.341713252845224,-71.14851195688932,Entire home/apt,149,3,12,2017-07-05,0.16,1,0
601763,The Alameda 2 | 2BR 1BA | Brookline Area,71783,Lance,,West Roxbury,42.29118076806377,-71.15316226886526,Entire home/apt,125,2,28,2018-10-27,1.42,24,51
611081,Houseboat in Boston Harbor,3029783,Deborah,,East Boston,42.38167016379894,-71.03991829438495,Entire home/apt,325,2,22,2018-10-28,0.83,3,349
611107,[1684-1C]1BR Near Longwood Med Area,25188,Seamless,,Mission Hill,42.33353630382794,-71.10217263615228,Entire home/apt,259,30,1,2013-05-21,0.01,66,365
619142, Getaway in Historic Charlestown,501427,Joe,,Charlestown,42.378078688488884,-71.06343261367424,Entire home/apt,175,3,149,2018-10-01,1.95,1,218
627048,[1250-2CH] 2BR Lux Back Bay Rental.,25188,Seamless,,Back Bay,42.34508846863622,-71.08016534170243,Entire home/apt,299,4,10,2014-11-20,0.14,66,83
639101,Quiet Room in Historic South End Brownstone,3189672,Dympna,,South End,42.33838120920071,-71.07496368669906,Private room,175,3,14,2018-09-30,0.52,2,107
639111,Relaxing Room at Historic South End Brownstone,3189672,Dympna,,South End,42.33618514454923,-71.07342145580922,Private room,199,3,11,2018-11-05,0.41,2,137
640041,[1354]1BR In Boston's South End.,25188,Seamless,,South End,42.34611826012816,-71.07050012077057,Entire home/apt,141,30,0,,,66,364
646087,1 Bed in Charming Southie Townhouse near BCEC,3236611,Ingrid,,South Boston,42.334774636083,-71.04995357863712,Private room,155,1,5,2018-10-26,0.17,1,163
658029,Trendy Fun Spot|Historic South End |1BR 1BA #1,1444340,Will,,Roxbury,42.339232558534334,-71.08141307165798,Entire home/apt,163,2,99,2018-10-31,1.32,37,119
665035,[1218-1NH]1BR At Longfellow Place,25188,Seamless,,Downtown,42.36256483589406,-71.0636978263333,Entire home/apt,249,4,3,2018-11-07,0.11,66,364
693353,[1716-1] Brand New 1BR - Back Bay - Near The Pru,25188,Seamless,,Back Bay,42.34686689996466,-71.07899933936598,Entire home/apt,249,2,19,2018-09-27,0.29,66,364
697078,Spacious 1 bed facing State House,26988,Anne,,Beacon Hill,42.358931308258974,-71.06331100414958,Entire home/apt,175,30,15,2018-08-30,0.35,13,363
708802,Boston / Charlestown Apartment,3648427,Gerard  And Marie,,Charlestown,42.377549642397646,-71.06280466738484,Entire home/apt,150,2,317,2018-11-04,4.27,1,280
713627,"Retro Cool Artist's House, Parking",3581975,Rachel,,Jamaica Plain,42.30957367789852,-71.10629240857683,Entire home/apt,135,5,1,2014-10-09,0.02,1,0
732932,Guest Bedroom in Beautiful Jamaica Plain Home,3817361,Alishya,,Jamaica Plain,42.30376309732182,-71.11400262506409,Private room,90,3,23,2018-10-31,0.31,3,333
732999,Lovely home in Jamaica Plain Boston,3817361,Alishya,,Jamaica Plain,42.30455930241627,-71.11364252468704,Entire home/apt,225,3,22,2018-06-24,0.30,3,273
735970,Part of a Large Condo Jamaica Plain,3840038,Sidney,,Jamaica Plain,42.31691221390574,-71.1130254234823,Private room,55,300,3,2015-05-22,0.04,1,0
